Company,Order Plant,Release Plant,Site Name,Region,OrderDate,OrderType,OrderNum,OrderLine,OrderRelNum,CustID,Name,CreditHold,PartNum,SellingReqQty,PackNum,ShipDate,TripNum,Nopol,Driver,ShipToNum,ShipToName,ShipToCity,Plant Coordinate,Cust. Coordinate,Distance KM,NP LL,NP SiteID,NP Site,Distance KM Nearest,NP Gap,EntryPerson,Created User,Status,Status SCM
SIG,SIG005,SIG005,Makassar,Sulawesi,05/08/2025,TO,500060,1,1,591386,PT Riyanti (Persero) Tbk,Aging Hold,CYOXGFMR0792783,72,827901,18/05/2025,SIG005-868003,B 3114 XY,Rahman Prasasta,10,CV Tamba Tbk,Padang,"-5.1477, 119.4327","-0.9471, 100.4172",2161.607118,"-7.968068, 115.523253",SIG002,Balikpapan,1849.030896,312.576222,Daliono,EMP100011,Allocated,4. Allocated
SIG,SIG003,SIG003,Yogyakarta,Jawa,27/05/2025,TO,500061,1,1,795888,PD Wijayanti Jailani (Persero) Tbk,Aging Hold,CYOXGFMR0469517,2,512708,31/05/2025,SIG003-758973,B 3138 XY,"Sutan Bahuwirya Oktaviani, M.M.",2,Perum Riyanti (Persero) Tbk,Jakarta,"-7.7956, 110.3695","-6.2088, 106.8456",428.980257,"-3.863537, 111.338042",SIG007,Banjarmasin,562.52247,-133.542213,Cahyo,EMP100014,Shipped,6. Shipped
SGI,SGI009,SGI009,Malang,Jawa,04/01/2025,SO,500062,1,1,631326,CV Fujiati Najmudin (Persero) Tbk,No Hold,CYOXGFMR0411886,18,391192,13/01/2025,SGI009-321772,D 2042 YZ,Danang Putra,,,,"-7.9797, 112.6304","-8.391883, 116.72551",456.853911,"-5.941019, 117.232182",SGI019,Palu,277.798479,179.055432,Harto,EMP100013,Shipped,6. Shipped
SGI,SGI004,SGI004,Medan,Sumatra,22/09/2025,SO,500063,1,1,890016,PD Firmansyah,No Hold,CYOXGFMR0847798,82,996743,25/09/2025,SGI004-671676,L 5017 ZZ,"R. Puput Hutapea, M.Pd",7,PD Agustina Wahyudin Tbk,Jakarta,"3.5952, 98.6722","-6.2088, 106.8456",1416.817875,"-5.482432, 111.614977",SGI020,Palu,535.505292,881.312583,Harto,EMP100013,Ready to Deliver,5. Ready to Deliver
SIG,SIG014,SIG014,Bandar Lampung,Sumatra,14/06/2025,SO,500064,1,1,539804,PD Prayoga (Persero) Tbk,Aging Hold,CYOXGFMR0505965,59,809792,16/06/2025,SIG014-424068,AB 3523 ZZ,Rendy Kusumo,,,,"-5.3971, 105.2668","-6.308036, 114.227142",999.724497,"0.890577, 111.302874",SIG015,Semarang,862.459122,137.265375,Banara,EMP100005,Ready to Deliver,5. Ready to Deliver
SIG,SIG009,SIG009,Makassar,Sulawesi,13/01/2025,SO,500065,1,1,155762,Perum Saefullah Halim,Credit Hold,CYOXGFMR0358539,64,877733,16/01/2025,SIG009-809970,L 2885 YZ,Betania Susanti,4,CV Prastuti Mansur (Persero) Tbk,Makassar,"-5.1477, 119.4327","-5.1477, 119.4327",0,"-4.050389, 106.570347",SIG006,Banjarmasin,1432.907325,-1432.907325,Irnanto,EMP100006,Order Closed - Not Shipped,7. Closed
SGI,SGI016,SGI016,Balikpapan,Kalimantan,30/12/2025,TO,500066,1,1,830263,PT Winarno (Persero) Tbk,Credit Hold,CYOXGFMR0077083,48,227272,07/01/2026,SGI016-844088,AB 7120 YZ,Kusuma Haryanti,9,UD Wacana Megantara Tbk,Denpasar,"-1.2654, 116.8312","-8.65, 115.2167",839.05233,"-5.879462, 111.63976",SGI014,Tangerang,502.21062,336.84171,Lukman,EMP100001,Shipped,6. Shipped
SGI,SGI020,SGI020,Samarinda,Kalimantan,11/07/2025,SO,500067,1,1,884425,CV Gunarto (Persero) Tbk,No Hold,CYOXGFMR0174494,71,608549,11/11/2025,SGI020-799534,D 6094 XY,Nalar Kuswandari,,,,"-0.5022, 117.1536","1.179746, 114.528599",346.056153,"-8.316308, 116.749484",SGI013,Makassar,1082.505411,-736.449258,Samiah,EMP100012,Ready to Deliver,5. Ready to Deliver
SIG,SIG020,SIG020,Semarang,Jawa,06/07/2025,TO,500068,1,1,481455,PT Winarno Tbk,No Hold,CYOXGFMR0734382,2,624121,15/07/2025,SIG020-949187,B 9962 ZZ,Ratih Winarno,2,CV Maryadi,Padang,"-6.9667, 110.4167","-0.9471, 100.4172",1295.544492,"0.397178, 110.004077",SIG005,Padang,1074.553926,220.990566,Banara,EMP100005,Shipped,6. Shipped
SIG,SIG007,SIG007,Pekanbaru,Sumatra,04/02/2025,SO,500069,1,1,515911,CV Sirait Zulkarnain Tbk,No Hold,CYOXGFMR0182573,68,786369,13/02/2025,SIG007-312578,AB 8822 XY,Hafshah Rahimah,,,,"0.5071, 101.4478","-4.108814, 113.994955",1483.990524,"-2.790941, 107.745427",SIG019,Jakarta,708.95367,775.036854,Banara,EMP100005,Allocated,4. Allocated
SGI,SGI001,SGI001,Pekanbaru,Sumatra,26/11/2025,TO,500070,1,1,889440,PT Wibowo Sihombing,Credit Hold,CYOXGFMR0879379,61,453821,02/12/2025,SGI001-118717,AB 1460 YZ,Agnes Kuswoyo,8,PD Agustina Sinaga,Palangkaraya,"0.5071, 101.4478","-2.2096, 113.9145",1416.279414,"-3.063578, 115.911376",SGI007,Gorontalo,241.071798,1175.207616,Harto,EMP100013,Shipped,6. Shipped
SGI,SGI008,SGI008,Manado,Sulawesi,05/12/2025,SO,500071,1,1,862594,Perum Usada Farida Tbk,Aging Hold,CYOXGFMR0451589,67,352243,14/12/2025,SGI008-262130,B 8409 XY,"drg. Ani Yuliarti, M.Ak",2,PT Megantara Tbk,Makassar,"1.4748, 124.8421","-5.1477, 119.4327",949.157892,"-7.309449, 111.744018",SGI006,Samarinda,886.534911,62.622981,Aisyah,EMP100002,Order Closed - Not Shipped,7. Closed
SIG,SIG003,SIG003,Medan,Sumatra,02/10/2025,TO,500072,1,1,794977,PD Maheswara Tbk,Credit Hold,CYOXGFMR0825887,12,204581,07/10/2025,SIG003-386968,AB 8849 YZ,"Melinda Nainggolan, M.Farm",,,,"3.5952, 98.6722","0.759902, 113.30755",1654.728171,"-0.365108, 108.341532",SIG017,Palangkaraya,565.195905,1089.532266,Pranata,EMP100010,Order Closed - Not Shipped,7. Closed
SGI,SGI015,SGI015,Palangkaraya,Kalimantan,06/03/2025,SO,500073,1,1,925543,CV Prasetya Prastuti (Persero) Tbk,Credit Hold,CYOXGFMR0260422,61,372539,14/03/2025,SGI015-200468,B 2142 ZZ,Drs. Warsa Zulkarnain,,,,"-2.2096, 113.9145","-1.645965, 117.538806",407.133681,"-3.102613, 119.74107",SGI010,Makassar,293.086065,114.047616,Gandewa,EMP100000,Shipped,6. Shipped
SIG,SIG002,SIG002,Palembang,Sumatra,26/05/2025,TO,500074,1,1,167876,Perum Uyainah Firmansyah (Persero) Tbk,Credit Hold,CYOXGFMR0612855,26,417443,05/06/2025,SIG002-650753,B 8066 YZ,Jessica Firmansyah,,,,"-2.9909, 104.7566","-2.535287, 109.041742",478.331745,"-6.086738, 110.390745",SIG020,Yogyakarta,421.692108,56.639637,Lukman,EMP100001,Order Released,3. Order Released
SIG,SIG020,SIG020,Semarang,Jawa,15/06/2025,TO,500075,1,1,320326,PT Pangestu Novitasari,Credit Hold,CYOXGFMR0244991,58,232474,16/06/2025,SIG020-766357,D 6018 XY,Caket Haryanti,,,,"-6.9667, 110.4167","0.203655, 110.090209",796.734024,"0.235707, 110.015336",SIG011,Bandar Lampung,9.040395,787.693629,Banara,EMP100005,Shipped,6. Shipped
SIG,SIG019,SIG019,Bekasi,Jawa,28/05/2025,SO,500076,1,1,590313,CV Nasyidah,Aging Hold,CYOXGFMR0938181,33,818843,30/05/2025,SIG019-562832,AB 5666 XY,Vinsen Novitasari,,,,"-6.2416, 106.9924","-3.754373, 107.569899",283.426401,"0.267789, 117.383844",SIG009,Pekanbaru,1177.287312,-893.860911,Banara,EMP100005,Order Closed - Not Shipped,7. Closed
SGI,SGI011,SGI011,Tangerang,Jawa,04/12/2025,TO,500077,1,1,331157,PD Safitri Hartati,Aging Hold,CYOXGFMR0159883,82,923603,12/12/2025,SGI011-831748,D 2987 YZ,"KH. Makara Salahudin, S.H.",,,,"-6.1702, 106.6415","-0.08009, 109.868111",765.018438,"-7.261345, 116.38117",SGI003,Mataram,1076.129793,-311.111355,Aisyah,EMP100002,Shipped,6. Shipped
SGI,SGI019,SGI019,Palu,Sulawesi,05/05/2025,SO,500078,1,1,314383,PD Dongoran Suwarno,Aging Hold,CYOXGFMR0240761,1,348926,08/05/2025,SGI019-498608,L 5153 YZ,Olivia Utami,,,,"-0.8917, 119.8707","-5.70503, 106.175563",1611.316737,"-8.054474, 106.862716",SGI018,Manado,271.71357,1339.603167,Mitra,EMP100003,Shipped,6. Shipped
SIG,SIG018,SIG018,Medan,Sumatra,08/01/2025,TO,500079,1,1,635605,Perum Natsir,Aging Hold,CYOXGFMR0195948,72,439921,15/01/2025,SIG018-992706,B 4501 XY,Hj. Rachel Nasyidah,5,Perum Nuraini Kusmawati (Persero) Tbk,Pontianak,"3.5952, 98.6722","0.0263, 109.3425",1248.897297,"-7.285748, 115.517323",SIG019,Banjarmasin,1062.325611,186.571686,Lukman,EMP100001,Open Order,1. Open Order
SIG,SIG010,SIG010,Palu,Sulawesi,12/06/2025,TO,500080,1,1,968831,UD Pertiwi Prasasta Tbk,No Hold,CYOXGFMR0917018,41,793123,19/06/2025,SIG010-223091,B 7153 XY,"Drs. Cinthia Fujiati, S.Kom",,,,"-0.8917, 119.8707","-2.285866, 114.481484",617.895708,"1.476452, 118.54549",SIG009,Surabaya,614.735427,3.160281,Mitra,EMP100003,Ready to Deliver,5. Ready to Deliver
SIG,SIG018,SIG018,Bandung,Jawa,25/03/2025,SO,500081,1,1,586492,PD Prakasa Wulandari,Credit Hold,CYOXGFMR0349753,98,219805,03/04/2025,SIG018-641460,B 2716 XY,"Vino Ardianto, S.Ked",10,Perum Ramadan (Persero) Tbk,Depok,"-6.9175, 107.6191","-6.4025, 106.7942",107.943393,"-6.173486, 119.871402",SIG010,Malang,1451.791977,-1343.848584,Endra,EMP100004,Shipped,6. Shipped
SGI,SGI016,SGI016,Pekanbaru,Sumatra,29/04/2025,SO,500082,1,1,104869,PT Putra Tbk,Aging Hold,CYOXGFMR0933348,48,551701,06/05/2025,SGI016-510840,AB 5310 YZ,Lintang Hassanah,,,,"0.5071, 101.4478","-1.019058, 113.526253",1351.368279,"1.211465, 109.72704",SGI015,Mataram,489.020823,862.347456,Mitra,EMP100003,Allocated,4. Allocated
SGI,SGI015,SGI015,Semarang,Jawa,20/11/2025,SO,500083,1,1,630090,UD Winarno,Aging Hold,CYOXGFMR0874395,68,317320,27/11/2025,SGI015-552410,B 4896 ZZ,Elma Marpaung,9,PT Salahudin Nasyiah (Persero) Tbk,Jambi,"-6.9667, 110.4167","-1.4852, 102.4381",1074.494319,"-4.407574, 119.160228",SGI018,Bandar Lampung,1884.287826,-809.793507,Wage,EMP100007,Allocated,4. Allocated
SGI,SGI013,SGI013,Kupang,Bali & Nusa Tenggara,30/03/2025,TO,500084,1,1,956585,Perum Melani Tbk,No Hold,CYOXGFMR0314830,96,686919,05/04/2025,SGI013-973213,D 1447 XY,Calista Prastuti,,,,"-10.1772, 123.607","-1.481308, 115.17295",1344.666543,"-4.383607, 107.994186",SGI007,Malang,859.501305,485.165238,Samiah,EMP100012,Ready to Deliver,5. Ready to Deliver
SIG,SIG012,SIG012,Banjarmasin,Kalimantan,26/09/2025,SO,500085,1,1,561337,UD Wijayanti Andriani (Persero) Tbk,No Hold,CYOXGFMR0377773,55,289715,30/09/2025,SIG012-418828,L 8649 YZ,"Amalia Winarsih, M.M.",,,,"-3.3201, 114.5908","-5.702375, 115.285282",275.439729,"-7.217817, 109.657899",SIG017,Bekasi,646.892904,-371.453175,Endra,EMP100004,Shipped,6. Shipped
SIG,SIG004,SIG004,Jakarta,Jawa,16/06/2025,SO,500086,1,1,643193,PT Simbolon,Credit Hold,CYOXGFMR0980189,3,251297,18/06/2025,SIG004-163734,B 7934 ZZ,"R.M. Jagaraga Farida, S.Ked",9,PD Samosir Hardiansyah,Semarang,"-6.2088, 106.8456","-6.9667, 110.4167",405.220929,"-4.338972, 114.167337",SIG015,Kupang,508.329495,-103.108566,Irnanto,EMP100006,Credit/Aging Hold,2. Credit/Aging Hold
SGI,SGI008,SGI008,Pontianak,Kalimantan,27/11/2025,TO,500087,1,1,357759,PT Hutapea Tbk,No Hold,CYOXGFMR0169438,29,470611,01/12/2025,SGI008-462521,L 1764 XY,Cinthia Oktaviani,3,Perum Ardianto,Surabaya,"0.0263, 109.3425","-7.2504, 112.7688",892.773333,"-0.079292, 108.352966",SGI001,Palu,934.804371,-42.031038,Pranata,EMP100010,Shipped,6. Shipped
SGI,SGI007,SGI007,Pekanbaru,Sumatra,10/06/2025,SO,500088,1,1,821518,CV Pratama Tbk,No Hold,CYOXGFMR0948485,95,552441,18/06/2025,SGI007-735632,AB 5783 XY,Olga Purnawati,,,,"0.5071, 101.4478","-1.131775, 112.406537",1229.947266,"-6.487058, 118.389551",SGI002,Mataram,891.292815,338.654451,Pranata,EMP100010,Shipped,6. Shipped
SIG,SIG004,SIG004,Kendari,Sulawesi,24/06/2025,TO,500089,1,1,563375,UD Prasasta Tbk,Credit Hold,CYOXGFMR0929794,81,217633,30/06/2025,SIG004-658411,D 8331 YZ,Cinta Salahudin,,,,"-3.9766, 122.5151","-6.585999, 106.576242",1792.765662,"-5.761824, 116.114011",SIG001,Depok,1062.637632,730.12803,Pranata,EMP100010,Shipped,6. Shipped
SIG,SIG014,SIG014,Palu,Sulawesi,8/5/2025,SO,500090,1,1,291840,UD Mardhiyah Hastuti,No Hold,CYOXGFMR0618962,49,131215,16/05/2025,SIG014-189346,D 9125 YZ,"Eli Mahendra, S.Kom",,,,"-0.8917, 119.8707","-7.69036, 112.120862",1144.332855,"-1.922, 115.229659",SIG002,Bekasi,727.355805,416.97705,Ayu,EMP100008,Open Order,1. Open Order
SGI,SGI009,SGI009,Pontianak,Kalimantan,29/11/2025,SO,500091,1,1,412299,CV Hidayat Prayoga,No Hold,CYOXGFMR0746700,47,505227,30/11/2025,SGI009-150181,B 7131 XY,"Eka Sitorus, S.T.",,,,"0.0263, 109.3425","-0.023802, 109.170051",19.93338,"-7.338256, 107.457819",SGI010,Pontianak,833.852868,-813.919488,Pranata,EMP100010,Shipped,6. Shipped
SGI,SGI007,SGI007,Banjarmasin,Kalimantan,18/06/2025,TO,500092,1,1,269897,PD Najmudin,No Hold,CYOXGFMR0988528,54,636251,20/06/2025,SGI007-616493,AB 7529 XY,"Okta Novitasari, M.Kom.",5,PD Handayani (Persero) Tbk,Denpasar,"-3.3201, 114.5908","-8.65, 115.2167",595.684164,"-3.60556, 116.716336",SGI008,Depok,584.152041,11.532123,Wage,EMP100007,Shipped,6. Shipped
SGI,SGI009,SGI009,Palembang,Sumatra,14/07/2025,TO,500093,1,1,985065,UD Yuliarti Tampubolon Tbk,No Hold,CYOXGFMR0687925,68,391456,19/07/2025,SGI009-136074,L 1871 XY,Yuliana Hakim,,,,"-2.9909, 104.7566","-4.238586, 112.110738",827.974197,"1.098368, 110.541893",SGI002,Samarinda,617.466915,210.507282,Pranata,EMP100010,Ready to Deliver,5. Ready to Deliver
SGI,SGI007,SGI007,Gorontalo,Sulawesi,18/04/2025,SO,500094,1,1,732550,Perum Simbolon (Persero) Tbk,No Hold,CYOXGFMR0778429,53,355344,23/04/2025,SGI007-502610,D 6766 YZ,Saiful Uwais,8,Perum Ardianto Habibi,Samarinda,"0.5372, 123.0615","-0.5022, 117.1536",665.848596,"-4.502594, 106.453955",SGI015,Jambi,1267.955997,-602.107401,Harto,EMP100013,Open Order,1. Open Order
SIG,SIG002,SIG002,Banjarmasin,Kalimantan,26/06/2025,SO,500095,1,1,169376,Perum Santoso Puspita,Credit Hold,CYOXGFMR0397534,67,573159,27/06/2025,SIG002-274240,B 7137 XY,Ilsa Mayasari,8,PD Nashiruddin Hariyah Tbk,Padang,"-3.3201, 114.5908","-0.9471, 100.4172",1595.167236,"1.228328, 109.089636",SIG017,Samarinda,992.46432,602.702916,Lukman,EMP100001,Ready to Deliver,5. Ready to Deliver
SIG,SIG001,SIG001,Bandung,Jawa,03/11/2025,SO,500096,1,1,858227,UD Permata Siregar (Persero) Tbk,Credit Hold,CYOXGFMR0709775,20,197929,11/11/2025,SIG001-911269,B 6062 XY,"R. Yani Lailasari, S.H.",8,UD Aryani Thamrin Tbk,Kupang,"-6.9175, 107.6191","-10.1772, 123.607",1811.166909,"-0.380012, 115.223937",SIG007,Bandung,1431.257199,379.90971,Harto,EMP100013,Shipped,6. Shipped
SGI,SGI015,SGI015,Jakarta,Jawa,01/03/2025,SO,500097,1,1,683800,PD Tarihoran,Aging Hold,CYOXGFMR0771100,3,252858,08/03/2025,SGI015-736552,L 7665 ZZ,Jarwi Januar,,,,"-6.2088, 106.8456","-2.413955, 111.793124",692.11719,"-2.485205, 112.991007",SGI004,Denpasar,133.2,558.91719,Pranata,EMP100010,Shipped,6. Shipped
SIG,SIG006,SIG006,Padang,Sumatra,15/02/2025,SO,500098,1,1,856205,PD Hutapea Tbk,Aging Hold,CYOXGFMR0122775,37,268647,17/02/2025,SIG006-403977,L 5231 YZ,"drg. Hana Utama, M.Farm",3,UD Nashiruddin Tampubolon Tbk,Surabaya,"-0.9471, 100.4172","-7.2504, 112.7688",1539.236667,"-5.234803, 113.152228",SIG015,Jakarta,227.743473,1311.493194,Endra,EMP100004,Shipped,6. Shipped
SIG,SIG007,SIG007,Kupang,Bali & Nusa Tenggara,09/12/2025,SO,500099,1,1,117132,CV Prabowo Tbk,Aging Hold,CYOXGFMR0803367,10,372522,18/12/2025,SIG007-406920,AB 9763 ZZ,Gaiman Yuliarti,1,CV Dabukke,Makassar,"-10.1772, 123.607","-5.1477, 119.4327",725.507544,"-1.196302, 115.622525",SIG014,Jambi,609.297759,116.209785,Aisyah,EMP100002,Shipped,6. Shipped
SIG,SIG009,SIG009,Surabaya,Jawa,28/03/2025,SO,500100,1,1,881854,UD Mayasari Padmasari,Credit Hold,CYOXGFMR0462864,52,694126,02/04/2025,SIG009-205342,L 3238 XY,Perkasa Wibisono,3,PD Saptono Namaga Tbk,Padang,"-7.2504, 112.7688","-0.9471, 100.4172",1539.236667,"-5.20501, 109.857758",SIG011,Bandar Lampung,1149.554517,389.68215,Pranata,EMP100010,Shipped,6. Shipped
SGI,SGI006,SGI006,Malang,Jawa,13/11/2025,TO,500101,1,1,571935,PD Natsir Habibi Tbk,No Hold,CYOXGFMR0278883,64,731027,17/11/2025,SGI006-493592,D 1373 XY,Ghaliyati Prasasta,7,Perum Uyainah,Semarang,"-7.9797, 112.6304","-6.9667, 110.4167",270.225948,"-0.054006, 119.778663",SGI017,Bandung,1291.763832,-1021.537884,Daliono,EMP100011,Shipped,6. Shipped
SGI,SGI006,SGI006,Gorontalo,Sulawesi,21/01/2025,SO,500102,1,1,273269,CV Sitompul Pradipta,Aging Hold,CYOXGFMR0282023,21,685252,31/01/2025,SGI006-431112,L 6281 YZ,dr. Ami Budiman,4,UD Yolanda Nuraini,Palembang,"0.5372, 123.0615","-2.9909, 104.7566",2069.240244,"0.170731, 119.677481",SGI014,Manado,1692.990537,376.249707,Aisyah,EMP100002,Shipped,6. Shipped
SGI,SGI007,SGI007,Pontianak,Kalimantan,08/05/2025,SO,500103,1,1,487968,CV Saefullah Najmudin,Credit Hold,CYOXGFMR0748920,33,747101,18/05/2025,SGI007-821417,L 3445 XY,Cut Dinda Salahudin,,,,"0.0263, 109.3425","-8.206144, 114.98562",1107.877569,"-6.952521, 109.439769",SGI002,Gorontalo,631.121025,476.756544,Mitra,EMP100003,Shipped,6. Shipped
SIG,SIG014,SIG014,Bekasi,Jawa,14/12/2025,SO,500104,1,1,103488,UD Permadi Pertiwi Tbk,Aging Hold,CYOXGFMR0108515,78,371729,23/12/2025,SIG014-228692,L 2681 XY,Vicky Anggraini,8,PD Andriani Sihotang (Persero) Tbk,Tangerang,"-6.2416, 106.9924","-6.1702, 106.6415",39.74799,"-1.987005, 119.710511",SIG010,Malang,1523.161758,-1483.413768,Ayu,EMP100008,Ready to Deliver,5. Ready to Deliver
SGI,SGI007,SGI007,Makassar,Sulawesi,06/01/2025,TO,500105,1,1,223293,CV Astuti,Aging Hold,CYOXGFMR0089519,73,525395,11/1/2025,SGI007-571333,B 9601 XY,Maida Permata,8,PT Purnawati,Kupang,"-5.1477, 119.4327","-10.1772, 123.607",725.507544,"-8.205715, 117.612379",SGI010,Samarinda,700.463946,25.043598,Pranata,EMP100010,Shipped,6. Shipped
SGI,SGI013,SGI013,Depok,Jawa,22/10/2025,SO,500106,1,1,612694,PD Rahimah (Persero) Tbk,Credit Hold,CYOXGFMR0378835,91,560806,01/11/2025,SGI013-727246,B 9205 ZZ,R.M. Cakrajiya Lazuardi,,,,"-6.4025, 106.7942","-5.755783, 111.131519",486.764748,"-2.322093, 112.960438",SGI017,Padang,431.833845,54.930903,Mitra,EMP100003,Shipped,6. Shipped
SIG,SIG004,SIG004,Manado,Sulawesi,24/03/2025,TO,500107,1,1,855147,UD Maryadi Wulandari Tbk,Aging Hold,CYOXGFMR0152694,34,948835,03/04/2025,SIG004-689091,D 1490 XY,Kasim Riyanti,,,,"1.4748, 124.8421","1.247184, 115.062597",1085.818872,"0.881197, 118.227638",SIG015,Semarang,353.660541,732.158331,Endra,EMP100004,Allocated,4. Allocated
SIG,SIG018,SIG018,Surabaya,Jawa,04/06/2025,TO,500108,1,1,728849,PT Dabukke Prasasta,Credit Hold,CYOXGFMR0359891,43,525057,06/06/2025,SIG018-932608,B 5039 YZ,Prabawa Firmansyah,10,PT Siregar Sirait Tbk,Padang,"-7.2504, 112.7688","-0.9471, 100.4172",1539.236667,"0.068957, 110.177108",SIG004,Yogyakarta,1089.204594,450.032073,Samiah,EMP100012,Order Closed - Not Shipped,7. Closed
SIG,SIG016,SIG016,Palu,Sulawesi,05/07/2025,TO,500109,1,1,898567,PT Mulyani Hutapea,No Hold,CYOXGFMR0147965,100,919832,13/07/2025,SIG016-741993,L 2069 YZ,Bella Pangestu,,,,"-0.8917, 119.8707","-3.573079, 116.202945",504.314181,"-6.758243, 111.330409",SIG010,Surabaya,646.158084,-141.843903,Daliono,EMP100011,Shipped,6. Shipped
SIG,SIG008,SIG008,Bandung,Jawa,07/10/2025,SO,500110,1,1,435085,PT Anggraini Rahmawati,Credit Hold,CYOXGFMR0532192,52,686890,10/10/2025,SIG008-639932,L 9366 XY,Sari Sirait,,,,"-6.9175, 107.6191","-0.514361, 106.314594",725.348481,"-8.492127, 113.847745",SIG009,Jakarta,1217.93418,-492.585699,Irnanto,EMP100006,Order Released,3. Order Released
SGI,SGI018,SGI018,Bekasi,Jawa,10/04/2025,TO,500111,1,1,195919,Perum Farida Nugroho,Aging Hold,CYOXGFMR0713963,79,305234,19/04/2025,SGI018-542413,B 6489 YZ,drg. Halima Laksita,8,Perum Mayasari Ramadan,Bandung,"-6.2416, 106.9924","-6.9175, 107.6191",102.312474,"-6.264467, 111.253014",SGI016,Semarang,409.825764,-307.51329,Aisyah,EMP100002,Allocated,4. Allocated
SGI,SGI015,SGI015,Depok,Jawa,27/10/2025,TO,500112,1,1,744424,UD Mandasari Permadi,Credit Hold,CYOXGFMR0651219,64,227219,05/11/2025,SGI015-150633,AB 2460 ZZ,Dr. Kasim Hidayat,,,,"-6.4025, 106.7942","1.107988, 108.376575",851.966292,"-0.844175, 117.055222",SGI014,Yogyakarta,987.400056,-135.433764,Lukman,EMP100001,Order Released,3. Order Released
SGI,SGI016,SGI016,Palangkaraya,Kalimantan,12/07/2025,SO,500113,1,1,437653,CV Astuti (Persero) Tbk,No Hold,CYOXGFMR0758337,60,777086,14/07/2025,SGI016-281018,L 9360 XY,"Radit Yolanda, S.Sos",2,CV Nuraini Utami,Depok,"-2.2096, 113.9145","-6.4025, 106.7942",917.205876,"0.306725, 117.997276",SGI006,Samarinda,1449.485841,-532.279965,Endra,EMP100004,Open Order,1. Open Order
SGI,SGI016,SGI016,Samarinda,Kalimantan,26/07/2025,SO,500114,1,1,651967,Perum Narpati Samosir Tbk,Aging Hold,CYOXGFMR0507115,38,613560,03/08/2025,SGI016-355388,B 3834 YZ,Paramita Maryati,3,PT Sihombing Yuniar Tbk,Bandar Lampung,"-0.5022, 117.1536","-5.3971, 105.2668",1426.926756,"-0.640365, 119.813759",SGI010,Mataram,1698.846009,-271.919253,Harto,EMP100013,Order Released,3. Order Released
SGI,SGI006,SGI006,Bandar Lampung,Sumatra,23/09/2025,TO,500115,1,1,908700,CV Mustofa Tbk,Credit Hold,CYOXGFMR0702168,95,512922,03/10/2025,SGI006-461128,AB 3985 YZ,Kawaya Mahendra,9,CV Santoso Kuswoyo,Bandar Lampung,"-5.3971, 105.2668","-5.3971, 105.2668",0,"-4.341373, 108.953257",SGI020,Palu,425.645928,-425.645928,Mitra,EMP100003,Shipped,6. Shipped
SIG,SIG015,SIG015,Tangerang,Jawa,21/10/2025,TO,500116,1,1,987208,CV Agustina,Credit Hold,CYOXGFMR0008577,86,543198,29/10/2025,SIG015-723409,AB 4582 ZZ,Kezia Usamah,5,CV Zulkarnain Prasetyo (Persero) Tbk,Medan,"-6.1702, 106.6415","3.5952, 98.6722",1399.096725,"-2.573059, 110.053631",SIG007,Kupang,1436.943729,-37.847004,Ayu,EMP100008,Shipped,6. Shipped
SGI,SGI019,SGI019,Semarang,Jawa,23/12/2025,TO,500117,1,1,934415,Perum Winarsih (Persero) Tbk,No Hold,CYOXGFMR0331279,67,565354,29/12/2025,SGI019-512161,D 1842 YZ,Rahayu Yuniar,3,UD Usamah,Tangerang,"-6.9667, 110.4167","-6.1702, 106.6415",428.272299,"-1.618708, 116.674045",SGI013,Gorontalo,1222.855476,-794.583177,Endra,EMP100004,Order Closed - Not Shipped,7. Closed
SGI,SGI010,SGI010,Surabaya,Jawa,22/09/2025,SO,500118,1,1,238126,PD Yulianti,No Hold,CYOXGFMR0583351,58,879367,02/10/2025,SGI010-678048,AB 8471 XY,Liman Usamah,9,PT Mulyani Permadi,Palangkaraya,"-7.2504, 112.7688","-2.2096, 113.9145",573.799071,"-7.538693, 116.856877",SGI001,Palu,675.704841,-101.90577,Endra,EMP100004,Open Order,1. Open Order
SGI,SGI009,SGI009,Padang,Sumatra,05/08/2025,SO,500119,1,1,658571,PT Simbolon (Persero) Tbk,No Hold,CYOXGFMR0726904,69,227700,14/08/2025,SGI009-810171,D 7003 ZZ,Kawaca Ardianto,,,,"-0.9471, 100.4172","0.380048, 117.660977",1919.719803,"-2.451982, 111.11181",SGI002,Pekanbaru,792.014193,1127.70561,Ayu,EMP100008,Order Closed - Not Shipped,7. Closed
SGI,SGI011,SGI011,Bandar Lampung,Sumatra,06/09/2025,SO,500120,1,1,620849,Perum Yulianti,No Hold,CYOXGFMR0920701,61,623506,15/09/2025,SGI011-219182,AB 7860 YZ,"Kayla Gunawan, M.Ak",,,,"-5.3971, 105.2668","0.180811, 111.249677",907.949475,"0.192038, 107.971306",SGI015,Bandung,363.90129,544.048185,Aisyah,EMP100002,Shipped,6. Shipped
SGI,SGI020,SGI020,Kendari,Sulawesi,26/11/2025,SO,500121,1,1,638739,CV Utama Wacana,Aging Hold,CYOXGFMR0080150,43,152754,27/11/2025,SGI020-641124,B 1821 XY,Pangeran Yuniar,9,PT Wibisono (Persero) Tbk,Depok,"-3.9766, 122.5151","-6.4025, 106.7942",1765.67367,"-6.43508, 115.99557",SGI005,Kendari,1021.358508,744.315162,Mitra,EMP100003,Shipped,6. Shipped
